"","TAXON","GENUS","SPECIES","RANK","INFRASPECIFC","PRIMARY_ASSOCIATED_CROP_COMMON_NAME","SECONDARY_ASSOCIATED_CROP_COMMON_NAME","FINEST_TAXON_RESOLUTION","CWR","WUS","WUS_NOTES","NATIVE","PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1","PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2","SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3","SECONDARY_CROP_OR_WUS_USE_1","CATEGORY","TIER","GENEPOOL","GRAFTSTOCK","ABIOTIC_TRAIT_2","ABIOTIC_TRAIT_3","BIOTIC_TRAIT_1","BIOTIC_TRAIT_2","FERTILITY_TRAIT","AGRONOMIC_TRAIT_1","AGRONOMIC_TRAIT_2","AGRONOMIC_TRAIT_3","PHENOLOGICAL_TRAIT","SOURCE_OF_TAXON","GENEPOOL__GRAFTSTOCK_TRAITS_SOURCE","WUS_SOURCE","TaxonName","AccYear","ItemLocationName","IUCNRedList","IUCNRedListCode","LifeForm","NationalRedListCode","NationalRedList","RegionalRedList","RegionalRedListCode","Locality","MaterialType","AltitudeFrom","AltitudeTo","CoordLatDD","CoordLongDD","CountryName","ItemAccNoRef","ContactNameFull","TaxonNameFull","ItemAccNoFull","Cultivar","AccNoCons","CollNo","DetType","ProvenanceCode","ItemNo","AtrA_Variant","Collector","ItemConsNo","ItemStatusDate","ItemStatusCode","ItemType","AccNoFull","CollName","AccNo","CollNo.1","CollCode","Genus","ItemLocationRef","ItemSpecCount","SpecCount","Genus.1","Species_only","Variant","Subspecies","Rank","Infraspecific","Species"
"701","Pinus strobus","Pinus","Pinus strobus",NA,NA,"Pine",NA,"Y","N","Y","needles","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Pinus strobus 'Blue Shag'",1992,"Pavilion, upper bed on east side overlooking Alpine Garden","","","Shrub","","","","","","plant",NA,NA,NA,NA,"","","Mr. Gordon Bentham","Pinus strobus L. 'Blue Shag'","1992-0110.01","'Blue Shag'","29256/0-0358-1992","","","G",1,"","",NA,"2019-06-17","O","Planting","1992-0110","UBC Botanical Garden",110,"","UBC","Pinus","","1","1","Pinus","strobus","","","","","Pinus strobus"
"702","Pinus strobus","Pinus","Pinus strobus",NA,NA,"Pine",NA,"Y","N","Y","needles","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Pinus strobus",2008,"Tradescant","Least concern","LC","Tree","","","","","","plant",NA,NA,NA,NA,"","","Hutchinson Nursery","Pinus strobus L.","2008-0121.01","","38977/0-5665-2008","","","G",1,"","",NA,"2020-02-05","O","Planting","2008-0121","UBC Botanical Garden",121,"","UBC","Pinus","","1","2","Pinus","strobus","","","","","Pinus strobus"
"703","Pinus strobus","Pinus","Pinus strobus",NA,NA,"Pine",NA,"Y","N","Y","needles","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Pinus strobus",2017,"Marshall","Least concern","LC","Tree","","","","","Narrows Island crown land, Lake Temagami","plant",NA,NA,46.930254,-80.098789,"Canada","","Stormes, Ben","Pinus strobus L.","2017-0249.01","","","bjs.17.035","","W",1,"","Stormes, Ben",NA,"2020-05-12","P","Planting","2017-0249","UBC Botanical Garden",249,"bjs.17.035","UBC","Pinus","","1","6","Pinus","strobus","","","","","Pinus strobus"
"704","Podophyllum peltatum","Podophyllum","Podophyllum peltatum",NA,NA,"Mayapple",NA,"Y","N","Y","Mayapple; fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Podophyllum peltatum",2018,"Nursery","","","Herbaceous Perennial","","","","","Thames Talbot Land Trust Property - Five Points Forest","seed",NA,NA,42.999042,-80.927139,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Podophyllum peltatum L.","2018-0757.88","","","bjs.18.03","","W",88,"","Stormes, Ben",NA,"2020-02-06","PRO","Planting","2018-0757","UBC Botanical Garden",757,"bjs.18.03","UBC","Podophyllum","","18","","Podophyllum","peltatum","","","","","Podophyllum peltatum"
"705","Populus tremuloides","Populus","Populus tremuloides",NA,NA,"Poplar",NA,"Y","N","Y","bark, tea","Y","Forest Resources","Cultural",NA,"Forest Resources","Medicinals","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Populus tremuloides",1975,"Rainforest - Northmost central wooded bed","","","Tree","","","Yellow-listed British Columbia","YW","Spotted L., Osoyoos","plant",610,NA,49.033333,-119.5,"Canada","1975-0785.01","Rose, Allan A.","Populus tremuloides Michx.","1975-0785.03","","12515/0-0284-1975","AAR.75897","","W",3,"","Rose, Allan A.",NA,"2016-05-01","O","Planting","1975-0785","UBC Botanical Garden",785,"AAR.75897","UBC","Populus","","1","6","Populus","tremuloides","","","","","Populus tremuloides"
"706","Populus trichocarpa","Populus","Populus trichocarpa",NA,NA,"Poplar",NA,"Y","N","Y","inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Populus trichocarpa",1975,"Narrow bed along fenceline southeast of pond","","","Tree","","","Yellow-listed British Columbia","YW","Surrey, east of Delta ferry dock","plant",13,NA,49.166667,-122.833333,"Canada","","Rose, Allan A.","Populus trichocarpa Torr. & A.Gray ex Hook.","1975-0725.01","","12381/0-0284-1975","AAR.75870","","W",1,"","Rose, Allan A.",NA,"2018-03-07","O","Planting","1975-0725","UBC Botanical Garden",725,"AAR.75870","UBC","Populus","","1","1","Populus","trichocarpa","","","","","Populus trichocarpa"
"707","Prunella vulgaris","Prunella","Prunella vulgaris",NA,NA,"Heal-All",NA,"Y","N","Y","flowers and leaves as tea","Y","Cultural","",NA,"Medicinals","","",NA,NA,NA,NA,"","","","","","","","","","","GRIN-Global 2021","","Kuhnlein and Turner 2020","Prunella vulgaris",2013,"Physic Garden","","","Herbaceous Perennial","","","","","","seed",NA,NA,NA,NA,"","","Klaus R. Jelitto Stdnsm., Postf. 560 127, D-2000 Hamburg, Germany","Prunella vulgaris L.","2013-0224.01","","41967/0-0556-2013","","","G",1,"","",NA,"2013-05-29","M","Planting","2013-0224","UBC Botanical Garden",224,"","UBC","Prunella","","12","12","Prunella","vulgaris","","","","","Prunella vulgaris"
"708","Prunus emarginata","Prunus","Prunus emarginata",NA,NA,"Apricot, Cherry, Peach, Plum","Almond","Y","Y","N","","Y","Food","Cultural","Food","Fruits","Ornamentals","Materials","Nuts","1A",1,"Secondary","Graftstock","","","Disease Resistance (B)","","","","","","","GRIN-Global 2021","GRIN-Global 2021","","Prunus emarginata",1974,"Southwest (PP Plan #48), Nitobe Memorial Garden","","","Shrub","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Buildings & Grounds (ex Physical Plant), UBC, Vancouver, BC, Canada","Prunus emarginata (Douglas) Eaton","1974-0345.01","","08776/0-0104-1974","","","G",1,"","",NA,"1974-01-01","P","Planting","1974-0345","UBC Botanical Garden",345,"","UBC","Prunus","","1","1","Prunus","emarginata","","","","","Prunus emarginata"
"709","Prunus emarginata","Prunus","Prunus emarginata",NA,NA,"Apricot, Cherry, Peach, Plum","Almond","Y","Y","N","","Y","Food","Cultural","Food","Fruits","Ornamentals","Materials","Nuts","1A",1,"Secondary","Graftstock","","","Disease Resistance (B)","","","","","","","GRIN-Global 2021","GRIN-Global 2021","","Prunus emarginata",2016,"Rainforest - Southeast most bed adjacent to Ropes Course","","","Shrub","","","Yellow-listed British Columbia","YW","Vancouver Island, Darlington Lake, Mainline Carmanah Road","seed",268,NA,48.95804,-124.70638,"Canada","","Stormes, Ben","Prunus emarginata (Douglas) Eaton","2016-0334.01","","","bjs.2016-0041","","W",1,"","Stormes, Ben",NA,"2019-10-07","P","Planting","2016-0334","UBC Botanical Garden",334,"bjs.2016-0041","UBC","Prunus","","1","","Prunus","emarginata","","","","","Prunus emarginata"
"710","Prunus emarginata","Prunus","Prunus emarginata",NA,NA,"Apricot, Cherry, Peach, Plum","Almond","Y","Y","N","","Y","Food","Cultural","Food","Fruits","Ornamentals","Materials","Nuts","1A",1,"Secondary","Graftstock","","","Disease Resistance (B)","","","","","","","GRIN-Global 2021","GRIN-Global 2021","","Prunus emarginata",1961,"North (PP Plan #46), Nitobe Memorial Garden","","","Shrub","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Buildings & Grounds (ex Physical Plant), UBC, Vancouver, BC, Canada","Prunus emarginata (Douglas) Eaton","1961-0003.01","","08706/0-0104-1961","","","G",1,"","",NA,"1961-01-01","P","Planting","1961-0003","UBC Botanical Garden",3,"","UBC","Prunus","","1","1","Prunus","emarginata","","","","","Prunus emarginata"
"711","Prunus emarginata","Prunus","Prunus emarginata",NA,NA,"Apricot, Cherry, Peach, Plum","Almond","Y","Y","N","","Y","Food","Cultural","Food","Fruits","Ornamentals","Materials","Nuts","1A",1,"Secondary","Graftstock","","","Disease Resistance (B)","","","","","","","GRIN-Global 2021","GRIN-Global 2021","","Prunus emarginata",2016,"Rainforest - Southeast most bed adjacent to Ropes Course","","","Shrub","","","Yellow-listed British Columbia","YW","Vancouver Island, Darlington Lake, Mainline Carmanah Road","seed",268,NA,48.95804,-124.70638,"Canada","","Stormes, Ben","Prunus emarginata (Douglas) Eaton","2016-0334.02","","","bjs.2016-0041","","W",2,"","Stormes, Ben",NA,"2019-10-07","P","Planting","2016-0334","UBC Botanical Garden",334,"bjs.2016-0041","UBC","Prunus","","1","","Prunus","emarginata","","","","","Prunus emarginata"
"712","Prunus serotina","Prunus","Prunus serotina",NA,NA,"Apricot, Cherry, Peach, Plum","Almond","N","Y","Y","fruit","Y","Food","Cultural","Food","Fruits","Ornamentals","Materials","Nuts","1C",1,"Tertiary","","","","Disease Resistance (B)","","","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","Prunus serotina",2018,"Nursery","","","Tree","","","","","Bloc Family Properties, Woolwich County","seed",NA,NA,NA,NA,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Prunus serotina Ehrh.","2018-0817.88","","","bjs.18.75","","W",88,"","Stormes, Ben",NA,"2019-09-10","PRO","Planting","2018-0817","UBC Botanical Garden",817,"bjs.18.75","UBC","Prunus","","4","","Prunus","serotina","","","","","Prunus serotina"
"713","Prunus serotina","Prunus","Prunus serotina",NA,NA,"Apricot, Cherry, Peach, Plum","Almond","N","Y","Y","fruit","Y","Food","Cultural","Food","Fruits","Ornamentals","Materials","Nuts","1C",1,"Tertiary","","","","Disease Resistance (B)","","","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","Prunus serotina",2018,"Bartram","","","Tree","","","","","Bloc Family Properties, Woolwich County","seed",NA,NA,NA,NA,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Prunus serotina Ehrh.","2018-0817.03","","","bjs.18.75","","W",3,"","Stormes, Ben",NA,"2020-01-09","O","Planting","2018-0817","UBC Botanical Garden",817,"bjs.18.75","UBC","Prunus","","1","","Prunus","serotina","","","","","Prunus serotina"
"714","Prunus serotina","Prunus","Prunus serotina",NA,NA,"Apricot, Cherry, Peach, Plum","Almond","N","Y","Y","fruit","Y","Food","Cultural","Food","Fruits","Ornamentals","Materials","Nuts","1C",1,"Tertiary","","","","Disease Resistance (B)","","","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","Prunus serotina",2018,"Clayton","","","Tree","","","","","Thames Talbot Land Trust Property - Hawk Cliff Woods","seed",NA,NA,42.667828,-81.171038,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Prunus serotina Ehrh.","2018-0767.02","","","bjs.18.14","","W",2,"","Stormes, Ben",NA,"2019-10-28","P","Planting","2018-0767","UBC Botanical Garden",767,"bjs.18.14","UBC","Prunus","","1","","Prunus","serotina","","","","","Prunus serotina"
"715","Prunus serotina","Prunus","Prunus serotina",NA,NA,"Apricot, Cherry, Peach, Plum","Almond","N","Y","Y","fruit","Y","Food","Cultural","Food","Fruits","Ornamentals","Materials","Nuts","1C",1,"Tertiary","","","","Disease Resistance (B)","","","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","Prunus serotina",2018,"Bartram","","","Tree","","","","","Bloc Family Properties, Woolwich County","seed",NA,NA,NA,NA,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Prunus serotina Ehrh.","2018-0817.01","","","bjs.18.75","","W",1,"","Stormes, Ben",NA,"2020-01-09","O","Planting","2018-0817","UBC Botanical Garden",817,"bjs.18.75","UBC","Prunus","","1","","Prunus","serotina","","","","","Prunus serotina"
"716","Prunus serotina","Prunus","Prunus serotina",NA,NA,"Apricot, Cherry, Peach, Plum","Almond","N","Y","Y","fruit","Y","Food","Cultural","Food","Fruits","Ornamentals","Materials","Nuts","1C",1,"Tertiary","","","","Disease Resistance (B)","","","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","Prunus serotina",2018,"Clayton","","","Tree","","","","","Thames Talbot Land Trust Property - Hawk Cliff Woods","seed",NA,NA,42.667828,-81.171038,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Prunus serotina Ehrh.","2018-0767.01","","","bjs.18.14","","W",1,"","Stormes, Ben",NA,"2019-10-28","P","Planting","2018-0767","UBC Botanical Garden",767,"bjs.18.14","UBC","Prunus","","1","","Prunus","serotina","","","","","Prunus serotina"
"717","Prunus serotina","Prunus","Prunus serotina",NA,NA,"Apricot, Cherry, Peach, Plum","Almond","N","Y","Y","fruit","Y","Food","Cultural","Food","Fruits","Ornamentals","Materials","Nuts","1C",1,"Tertiary","","","","Disease Resistance (B)","","","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","Prunus serotina",1974,"Southwest (PP Plan #48), Nitobe Memorial Garden","","","Tree","","","","","","plant",NA,NA,NA,NA,"","","Buildings & Grounds (ex Physical Plant), UBC, Vancouver, BC, Canada","Prunus serotina Ehrh.","1974-0346.01","","08777/0-0104-1974","","","G",1,"","",NA,"1974-01-01","P","Planting","1974-0346","UBC Botanical Garden",346,"","UBC","Prunus","","1","1","Prunus","serotina","","","","","Prunus serotina"
"718","Prunus serotina","Prunus","Prunus serotina",NA,NA,"Apricot, Cherry, Peach, Plum","Almond","N","Y","Y","fruit","Y","Food","Cultural","Food","Fruits","Ornamentals","Materials","Nuts","1C",1,"Tertiary","","","","Disease Resistance (B)","","","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","Prunus serotina",2018,"Bartram","","","Tree","","","","","Bloc Family Properties, Woolwich County","seed",NA,NA,NA,NA,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Prunus serotina Ehrh.","2018-0817.02","","","bjs.18.75","","W",2,"","Stormes, Ben",NA,"2020-01-09","O","Planting","2018-0817","UBC Botanical Garden",817,"bjs.18.75","UBC","Prunus","","1","","Prunus","serotina","","","","","Prunus serotina"
"719","Prunus serotina","Prunus","Prunus serotina",NA,NA,"Apricot, Cherry, Peach, Plum","Almond","N","Y","Y","fruit","Y","Food","Cultural","Food","Fruits","Ornamentals","Materials","Nuts","1C",1,"Tertiary","","","","Disease Resistance (B)","","","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","Prunus serotina",2018,"Fraser","","","Tree","","","","","Thames Talbot Land Trust Property - Hawk Cliff Woods","seed",NA,NA,42.667828,-81.171038,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Prunus serotina Ehrh.","2018-0767.03","","","bjs.18.14","","W",3,"","Stormes, Ben",NA,"2020-01-09","O","Planting","2018-0767","UBC Botanical Garden",767,"bjs.18.14","UBC","Prunus","","1","","Prunus","serotina","","","","","Prunus serotina"
"720","Prunus virginiana","Prunus","Prunus virginiana",NA,NA,"Apricot, Cherry, Peach, Plum","Almond","N","Y","Y","fruit, bark as tea","Y","Food","Cultural","Food","Fruits","Ornamentals","Materials","Nuts","1C",1,"Tertiary","","","","Disease Resistance (B)","","","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","Prunus virginiana",2019,"Nursery","","","Shrub or Tree","","","","","Roadside ditch north of Elora","seed",344,NA,43.704584,-80.521013,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Prunus virginiana L.","2019-1018.88","","","bjs.19.22","","W",88,"","Stormes, Ben",NA,"2020-06-03","PRO","Planting","2019-1018","UBC Botanical Garden",1018,"bjs.19.22","UBC","Prunus","","2","","Prunus","virginiana","","","","","Prunus virginiana"
"721","Prunus virginiana","Prunus","Prunus virginiana",NA,NA,"Apricot, Cherry, Peach, Plum","Almond","N","Y","Y","fruit, bark as tea","Y","Food","Cultural","Food","Fruits","Ornamentals","Materials","Nuts","1C",1,"Tertiary","","","","Disease Resistance (B)","","","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","Prunus virginiana",2012,"Upper large bed between stadium and path","","","Shrub or Tree","","","","","Barriere","seed",NA,NA,NA,NA,"Canada","","Alpine Garden Club of BC, Vancouver, BC, Canada","Prunus virginiana L.","2012-0093.01","","41261/0-0167-2012","","","W",1,"","Leamy, Bodil",NA,"2016-05-01","O","Planting","2012-0093","UBC Botanical Garden",93,"","UBC","Prunus","","10","50","Prunus","virginiana","","","","","Prunus virginiana"
"722","Pseudotsuga menziesii","Pseudotsuga","Pseudotsuga menziesii",NA,NA,"Douglas fir",NA,"N","N","Y","needles, sugar, tea","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Pseudotsuga menziesii 'Yahoo'",2012,"Bed 2 North America (Alpine Garden)","","","Shrub","","","","","","plant",NA,NA,NA,NA,"","","Pacific Northwest Propagators","Pseudotsuga menziesii (Mirb.) Franco 'Yahoo'","2012-0505.01","'Yahoo'","41673/0-5757-2012","","","G",1,"","",NA,"2018-08-14","O","Planting","2012-0505","UBC Botanical Garden",505,"","UBC","Pseudotsuga","Section 1","1","1","Pseudotsuga","menziesii","","","","","Pseudotsuga menziesii"
"723","Pseudotsuga menziesii var. glauca","Pseudotsuga","Pseudotsuga menziesii","var.","glauca","Douglas fir",NA,"Y","N","Y","needles, sugar, tea","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Pseudotsuga menziesii var. glauca",2011,"Asian Garden","","","Tree","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","2011-0928.03","Unknown (no record found)","Pseudotsuga menziesii (Mirb.) Franco var. glauca (Beissn.) Franco","2011-0928.07","","41207/0-0075-2011","","","U",7,"","",NA,"2019-06-27","IS","Planting","2011-0928","UBC Botanical Garden",928,"","UBC","Pseudotsuga","","1","7","Pseudotsuga","menziesii","glauca","","var.","glauca","Pseudotsuga menziesii"
"724","Pseudotsuga menziesii var. glauca","Pseudotsuga","Pseudotsuga menziesii","var.","glauca","Douglas fir",NA,"Y","N","Y","needles, sugar, tea","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Pseudotsuga menziesii var. glauca",2011,"Asian Garden","","","Tree","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","2011-0928.02","Unknown (no record found)","Pseudotsuga menziesii (Mirb.) Franco var. glauca (Beissn.) Franco","2011-0928.06","","41207/0-0075-2011","","","U",6,"","",NA,"2019-06-27","IS","Planting","2011-0928","UBC Botanical Garden",928,"","UBC","Pseudotsuga","","1","7","Pseudotsuga","menziesii","glauca","","var.","glauca","Pseudotsuga menziesii"
"725","Pseudotsuga menziesii var. glauca","Pseudotsuga","Pseudotsuga menziesii","var.","glauca","Douglas fir",NA,"Y","N","Y","needles, sugar, tea","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Pseudotsuga menziesii var. glauca",2011,"Asian Garden","","","Tree","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Unknown (no record found)","Pseudotsuga menziesii (Mirb.) Franco var. glauca (Beissn.) Franco","2011-0928.03","","41207/0-0075-2011","","","U",3,"","",NA,"2019-06-27","IS","Planting","2011-0928","UBC Botanical Garden",928,"","UBC","Pseudotsuga","","1","7","Pseudotsuga","menziesii","glauca","","var.","glauca","Pseudotsuga menziesii"
"726","Pseudotsuga menziesii var. glauca","Pseudotsuga","Pseudotsuga menziesii","var.","glauca","Douglas fir",NA,"Y","N","Y","needles, sugar, tea","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Pseudotsuga menziesii var. glauca",2011,"Asian Garden","","","Tree","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Unknown (no record found)","Pseudotsuga menziesii (Mirb.) Franco var. glauca (Beissn.) Franco","2011-0928.01","","41207/0-0075-2011","","","U",1,"","",NA,"2019-06-27","IS","Planting","2011-0928","UBC Botanical Garden",928,"","UBC","Pseudotsuga","","1","7","Pseudotsuga","menziesii","glauca","","var.","glauca","Pseudotsuga menziesii"
