SPECIES,PROVINCE,PROVENANCE,LOCALITY,latitude,longitude,GARDEN_CODE,INSTITUTION,total_accessions,total_accessions_BG_or_G,PRIMARY_ASSOCIATED_CROP_COMMON_NAME,GENUS,FINEST_TAXON_RESOLUTION,CWR,WUS,WUS_NOTES,NATIVE,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2,SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3,SECONDARY_CROP_OR_WUS_USE_1,TIER,GENEPOOL,CATEGORY,GRAFTSTOCK,ABIOTIC_TRAIT_2,ABIOTIC_TRAIT_3,BIOTIC_TRAIT_1,BIOTIC_TRAIT_2,FERTILITY_TRAIT,AGRONOMIC_TRAIT_1,AGRONOMIC_TRAIT_2,AGRONOMIC_TRAIT_3,PHENOLOGICAL_TRAIT,SOURCE_OF_TAXON,GENEPOOL__GRAFTSTOCK_TRAITS_SOURCE,WUS_SOURCE,total_CWRs_in_province,endemic_CWRs_in_province,total_WUS_in_province,endemic_WUS_in_province
Picea sitchensis,British Columbia,NA,Fulmar Creek,55.15,-128.9667,PGRC,G,56,31,Spruce,Picea,Y,Y,Y,"gum, inner bark",Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020,138,46,104,36
Picea sitchensis,British Columbia,NA,"Vancouver Island, Carmanah Walbran Provincial Park",48.66155,-124.69592,3,BG,56,25,Spruce,Picea,Y,Y,Y,"gum, inner bark",Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020,138,46,104,36
Picea sitchensis,British Columbia,NA,"Vancouver Island, Carmanah Walbran Provincial Park",48.66155,-124.69592,3,BG,56,25,Spruce,Picea,Y,Y,Y,"gum, inner bark",Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020,138,46,104,36
Pinus albicaulis,Alberta,NA,Banff National Park,51.14206,-115.57608,PGRC,G,1140,1139,Pine,Pinus,Y,Y,Y,"seeds, inner bark",Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020,85,4,60,2
Pinus albicaulis,Alberta,NA,Banff National Park,51.14206,-115.57608,PGRC,G,1140,1139,Pine,Pinus,Y,Y,Y,"seeds, inner bark",Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020,85,4,60,2
Pinus albicaulis,British Columbia,NA,NA,NA,NA,NA,NA,NA,NA,Pine,Pinus,Y,Y,Y,"seeds, inner bark",Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020,138,46,104,36
Pinus albicaulis,Manitoba,NA,NA,NA,NA,NA,NA,NA,NA,Pine,Pinus,Y,Y,Y,"seeds, inner bark",Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020,73,1,47,1
Pinus albicaulis,Washington,COLLECTED,NA,48.75268,-120.0668333,NPGS,G,1140,1139,Pine,Pinus,Y,Y,Y,"seeds, inner bark",Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020,NA,NA,NA,NA
Pinus albicaulis,Washington,COLLECTED,NA,48.75332,-120.0663,NPGS,G,1140,1139,Pine,Pinus,Y,Y,Y,"seeds, inner bark",Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020,NA,NA,NA,NA
Pinus albicaulis,Washington,COLLECTED,NA,48.75432,-120.0667333,NPGS,G,1140,1139,Pine,Pinus,Y,Y,Y,"seeds, inner bark",Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020,NA,NA,NA,NA
Pinus albicaulis,Washington,COLLECTED,NA,48.75458,-120.0647333,NPGS,G,1140,1139,Pine,Pinus,Y,Y,Y,"seeds, inner bark",Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020,NA,NA,NA,NA
Pinus albicaulis,Washington,COLLECTED,NA,48.75448,-120.0664,NPGS,G,1140,1139,Pine,Pinus,Y,Y,Y,"seeds, inner bark",Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020,NA,NA,NA,NA
Pinus albicaulis,Washington,COLLECTED,NA,48.96982,-116.9624,NPGS,G,1140,1139,Pine,Pinus,Y,Y,Y,"seeds, inner bark",Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020,NA,NA,NA,NA
Pinus banksiana,Alberta,NA,Fort McKay,57.33333,-111.3833,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,85,4,60,2
Pinus banksiana,Alberta,NA,Nampa,56.11666,-116.9167,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,85,4,60,2
Pinus banksiana,Alberta,NA,Calling Lake,55.76667,-113.3667,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,85,4,60,2
Pinus banksiana,Alberta,NA,Fort Kent,54.63334,-110.85,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,85,4,60,2
Pinus banksiana,Manitoba,NA,Belair Forest Reserve,50.55,-96.15,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,73,1,47,1
Pinus banksiana,Manitoba,NA,Highrock,54.76667,-101.6333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,73,1,47,1
Pinus banksiana,Manitoba,NA,Bissett,51.03333,-95.68333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,73,1,47,1
Pinus banksiana,Manitoba,NA,Thompson,55.76667,-97.81667,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,73,1,47,1
Pinus banksiana,Manitoba,NA,Spruce Woods Forest Reserve,49.7,-99.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,73,1,47,1
Pinus banksiana,Manitoba,NA,Duck Mountains,51.58333,-101,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,73,1,47,1
Pinus banksiana,New Brunswick,NA,New Canaan,46.06667,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Caribou Mountain,47.75,-66.66666,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Despres Lake,46.65,-65.56667,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Forty Four Mile Brook,47.41667,-66.18333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Salmon River,46.1,-65.93333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Forty Four Mile Brook,47.41667,-66.18333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Forty Four Mile Brook,47.41667,-66.18333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Forty Four Mile Brook,47.41667,-66.18333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Nevers Brook,46.4,-65.56667,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Canterbury,45.83333,-67.5,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Forty Four Mile Brook,47.41667,-66.18333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Pisiquit Brook,47.4,-65.28333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Forty Four Mile Brook,47.41667,-66.18333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Forty Four Mile Brook,47.41667,-66.18333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Tracadie,47.43333,-65.18333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Salmon River,46.1,-65.93333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Forty Four Mile Brook,47.41667,-66.18333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Forty Four Mile Brook,47.41667,-66.18333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Forty Four Mile Brook,47.41667,-66.18333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Harcourt,46.43333,-65.65,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Harcourt,46.43333,-65.65,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Harcourt,46.43333,-65.65,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Grand Lake,45.95,-66.06667,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Harcourt,46.43333,-65.65,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Harcourt,46.43333,-65.65,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Richibucto,46.68333,-64.86667,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Shinnickburn,46.51667,-65.71667,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Despres Lake,46.65,-65.56667,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Forty Four Mile Brook,47.41667,-66.18333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Forty Four Mile Brook,47.41667,-66.18333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Turtle Creek,45.86666,-64.83334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Forty Four Mile Brook,47.41667,-66.18333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Forty Four Mile Brook,47.41667,-66.18333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Forty Four Mile Brook,47.41667,-66.18333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Forty Four Mile Brook,47.41667,-66.18333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Coal Branch,46.33333,-65.16666,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Harcourt,46.43333,-65.65,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Forty Four Mile Brook,47.41667,-66.18333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Salmon River,46.1,-65.93333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Shinnickburn,46.5,-66,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Forty Four Mile Brook,47.41667,-66.18333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Richibucto,46.68333,-64.86667,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Forty Four Mile Brook,47.41667,-66.18333,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Richibucto,46.68333,-64.86667,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Richibucto,46.68333,-64.86667,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Harcourt,46.43333,-65.65,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Shinnickburn,46.5,-66,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,New Brunswick,NA,Saint-Sosime,46.36666,-65.33334,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,69,1,56,0
Pinus banksiana,Newfoundland and Labrador,NA,NA,NA,NA,NA,NA,NA,NA,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,38,0,34,0
Pinus banksiana,Northwest Territories,NA,NA,NA,NA,NA,NA,NA,NA,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,33,0,24,0
Pinus banksiana,Nova Scotia,NA,River Hebert,45.6316,-64.35071,PGRC,G,1051,1000,Pine,Pinus,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,,82,3,65,1
